XWALK_CRSE_NUMBER_PK|SRS_SUBJ_CODE|SRS_COURSE_NUMBER|SRS_COURSE_ID|NGSS_SUBJECT|NGSS_COURSE_NUMBER|NGSS_COURSE_ID|SRS_TOPICS_IND|CONV_TOPICS_IND|CONV_TITLE|CONV_LONG_TITLE|DATA_ORIGIN|CREATED_ON_DATE
ENGL260ENGL2700|ENGL|260|ENGL260|ENGL|2700|ENGL2700|Y||Novel Seminar|Novel Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL261JWST2080|ENGL|261|ENGL261|JWST|2080|JWST2080|Y||20th-C Literature Seminar|20th-Century Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL261ENGL2080|ENGL|261|ENGL261|ENGL|2080|ENGL2080|Y||20th-C Literature Seminar|20th-Century Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL261CIMS2080|ENGL|261|ENGL261|CIMS|2080|CIMS2080|Y||20th-C Literature Seminar|20th-Century Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL262COML2840|ENGL|262|ENGL262|COML|2840|COML2840|Y||20th-C Poetry Seminar|20th-Century Poetry Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL262ENGL2840|ENGL|262|ENGL262|ENGL|2840|ENGL2840|Y||20th-C Poetry Seminar|20th-Century Poetry Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL263COML2082|ENGL|263|ENGL263|COML|2082|COML2082|Y||20th-C American Lit Seminar|20th-Century American Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL263ENGL2082|ENGL|263|ENGL263|ENGL|2082|ENGL2082|Y||20th-C American Lit Seminar|20th-Century American Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL264ENGL2140|ENGL|264|ENGL264|ENGL|2140|ENGL2140|Y||Modern American Lit Seminar|Modern American Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL265ENGL2740|ENGL|265|ENGL265|ENGL|2740|ENGL2740|Y||20th-C Novel Seminar|20th-Century Novel Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL266ENGL2460|ENGL|266|ENGL266|ENGL|2460|ENGL2460|Y||Law & Literature Seminar|Law and Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL266CIMS2460|ENGL|266|ENGL266|CIMS|2460|CIMS2460|Y||Law & Literature Seminar|Law and Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL267ENGL2540|ENGL|267|ENGL267|ENGL|2540|ENGL2540|||Literature & Medicine Seminar|Literature and Medicine Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL268ENGL2521|ENGL|268|ENGL268|ENGL|2521|ENGL2521|Y||APOCALYPSE/ANTHROPOCENE|Apocalypse and the Anthropocene|RENUMBER|1/23/2022 8:00:56 PM
ENGL269ENGL2800|ENGL|269|ENGL269|ENGL|2800|ENGL2800|Y||Poetry & Poetics Seminar|Poetry and Poetics Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL269COML2800|ENGL|269|ENGL269|COML|2800|COML2800|Y||Poetry & Poetics Seminar|Poetry and Poetics Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL270LALS2260|ENGL|270|ENGL270|LALS|2260|LALS2260|Y||Latinx Literature Seminar|Latinx Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL270ENGL2260|ENGL|270|ENGL270|ENGL|2260|ENGL2260|Y||Latinx Literature Seminar|Latinx Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL271ENGL2180|ENGL|271|ENGL271|ENGL|2180|ENGL2180|Y||Lit of Africa & Af Diaspora|Literature of Africa and the African Diaspora|RENUMBER|1/23/2022 8:00:56 PM
ENGL271COML2180|ENGL|271|ENGL271|COML|2180|COML2180|Y||Lit of Africa & Af Diaspora|Literature of Africa and the African Diaspora|RENUMBER|1/23/2022 8:00:56 PM
ENGL272ENGL2270|ENGL|272|ENGL272|ENGL|2270|ENGL2270|Y||Asian American Lit Seminar|Asian American Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL272ASAM2200|ENGL|272|ENGL272|ASAM|2200|ASAM2200|Y||Asian American Lit Seminar|Asian American Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL274GSWS2092|ENGL|274|ENGL274|GSWS|2092|GSWS2092|Y||Kelly Writers House Fellows|Kelly Writers House Fellows Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL274ENGL2092|ENGL|274|ENGL274|ENGL|2092|ENGL2092|Y||Kelly Writers House Fellows|Kelly Writers House Fellows Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL278COML2960|ENGL|278|ENGL278|COML|2960|COML2960|Y||Digital & New Media Seminar|Digital and New Media Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL278ARTH2920|ENGL|278|ENGL278|ARTH|2920|ARTH2920|Y||Digital & New Media Seminar|Digital and New Media Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL278CIMS2951|ENGL|278|ENGL278|CIMS|2951|CIMS2951|Y||Digital & New Media Seminar|Digital and New Media Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL278ENGL2950|ENGL|278|ENGL278|ENGL|2950|ENGL2950|Y||Digital & New Media Seminar|Digital and New Media Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL280THAR0785|ENGL|280|ENGL280|THAR|0785|THAR0785|||Queer Archives|Queer Archives, Aesthetics, and Performance|RENUMBER|1/23/2022 8:00:56 PM
ENGL280ENGL0785|ENGL|280|ENGL280|ENGL|0785|ENGL0785|||Queer Archives|Queer Archives, Aesthetics, and Performance|RENUMBER|1/23/2022 8:00:56 PM
ENGL281AFRC2200|ENGL|281|ENGL281|AFRC|2200|AFRC2200|Y||African-American Lit Seminar|African-American Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL281ENGL2200|ENGL|281|ENGL281|ENGL|2200|ENGL2200|Y||African-American Lit Seminar|African-American Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL282ENGL2210|ENGL|282|ENGL282|ENGL|2210|ENGL2210|||(T)RAP MUSIC|(T)rap Music|RENUMBER|1/23/2022 8:00:56 PM
ENGL282AFRC2211|ENGL|282|ENGL282|AFRC|2211|AFRC2211|||(T)RAP MUSIC|(T)rap Music|RENUMBER|1/23/2022 8:00:56 PM
ENGL283ENGL2261|ENGL|283|ENGL283|ENGL|2261|ENGL2261|||Capitalism Racism Revolt|Capitalism, (Neo)Colonialism, Racism, and Resistance|RENUMBER|1/23/2022 8:00:56 PM
ENGL283LALS2261|ENGL|283|ENGL283|LALS|2261|LALS2261|||Capitalism Racism Revolt|Capitalism, (Neo)Colonialism, Racism, and Resistance|RENUMBER|1/23/2022 8:00:56 PM
ENGL284ENGL2250|ENGL|284|ENGL284|ENGL|2250|ENGL2250|Y||Race & Ethnicity Seminar|Race and Ethnicity Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL284AFRC2251|ENGL|284|ENGL284|AFRC|2251|AFRC2251|Y||Race & Ethnicity Seminar|Race and Ethnicity Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL286GSWS2120|ENGL|286|ENGL286|GSWS|2120|GSWS2120|Y||American Literature Seminar|American Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL286ENGL2120|ENGL|286|ENGL286|ENGL|2120|ENGL2120|Y||American Literature Seminar|American Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL288ENGL2830|ENGL|288|ENGL288|ENGL|2830|ENGL2830|Y||American Poetry Seminar|American Poetry Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL290GSWS2310|ENGL|290|ENGL290|GSWS|2310|GSWS2310|Y||Gender, Sex, & Lit Seminar|Gender, Sexuality, and Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL290COML2310|ENGL|290|ENGL290|COML|2310|COML2310|Y||Gender, Sex, & Lit Seminar|Gender, Sexuality, and Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL290AFRC2310|ENGL|290|ENGL290|AFRC|2310|AFRC2310|Y||Gender, Sex, & Lit Seminar|Gender, Sexuality, and Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL290ENGL2310|ENGL|290|ENGL290|ENGL|2310|ENGL2310|Y||Gender, Sex, & Lit Seminar|Gender, Sexuality, and Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL293ENGL2190|ENGL|293|ENGL293|ENGL|2190|ENGL2190|Y||Postcolonial Lit Seminar|Postcolonial Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL293COML2190|ENGL|293|ENGL293|COML|2190|COML2190|Y||Postcolonial Lit Seminar|Postcolonial Literature Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL294COML2410|ENGL|294|ENGL294|COML|2410|COML2410|Y||Literary Theory Seminar|Literary Theory Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL294GSWS2960|ENGL|294|ENGL294|GSWS|2960|GSWS2960|Y||Literary Theory Seminar|Literary Theory Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL294ENGL2400|ENGL|294|ENGL294|ENGL|2400|ENGL2400|Y||Literary Theory Seminar|Literary Theory Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL295COML2420|ENGL|295|ENGL295|COML|2420|COML2420|Y||Cultural Studies Seminar|Cultural Studies Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL295ARTH2930|ENGL|295|ENGL295|ARTH|2930|ARTH2930|Y||Cultural Studies Seminar|Cultural Studies Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL295ENGL2420|ENGL|295|ENGL295|ENGL|2420|ENGL2420|Y||Cultural Studies Seminar|Cultural Studies Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL295CIMS2420|ENGL|295|ENGL295|CIMS|2420|CIMS2420|Y||Cultural Studies Seminar|Cultural Studies Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL296COML2301|ENGL|296|ENGL296|COML|2301|COML2301|Y||Theories Gender & Sex Seminar|Theories of Gender and Sexuality Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL296ENGL2300|ENGL|296|ENGL296|ENGL|2300|ENGL2300|Y||Theories Gender & Sex Seminar|Theories of Gender and Sexuality Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL296GSWS2300|ENGL|296|ENGL296|GSWS|2300|GSWS2300|Y||Theories Gender & Sex Seminar|Theories of Gender and Sexuality Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL298ENGL0982|ENGL|298|ENGL298|ENGL|0982|ENGL0982|||Study Abroad|Study Abroad|RENUMBER|1/23/2022 8:00:56 PM
ENGL299ENGL0999|ENGL|299|ENGL299|ENGL|0999|ENGL0999|||Independent Study|Independent Study in Language and Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL304ENGL2933|ENGL|304|ENGL304|ENGL|2933|ENGL2933|||JAPANESE CINEMA|Japanese Cinema|RENUMBER|1/23/2022 8:00:56 PM
ENGL304CIMS3040|ENGL|304|ENGL304|CIMS|3040|CIMS3040|||JAPANESE CINEMA|Japanese Cinema|RENUMBER|1/23/2022 8:00:56 PM
ENGL309ENGL2595|ENGL|309|ENGL309|ENGL|2595|ENGL2595|||Environmental Humanities|Imagining Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
ENGL309ANTH3390|ENGL|309|ENGL309|ANTH|3390|ANTH3390|||Environmental Humanities|Imagining Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
ENGL309COML2595|ENGL|309|ENGL309|COML|2595|COML2595|||Environmental Humanities|Imagining Environmental Justice|RENUMBER|1/23/2022 8:00:56 PM
ENGL311ENGL4097|ENGL|311|ENGL311|ENGL|4097|ENGL4097|||Honors Thesis Seminar|Honors Thesis Seminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL318ENGL0501|ENGL|318|ENGL318|ENGL|0501|ENGL0501|Y||Old English BFS|Benjamin Franklin Seminar: Old English|RENUMBER|1/23/2022 8:00:56 PM
ENGL321COML0510|ENGL|321|ENGL321|COML|0510|COML0510|||National Literatures BFS|Benjamin Franklin Seminar: National Literatures|RENUMBER|1/23/2022 8:00:56 PM
ENGL321ENGL0510|ENGL|321|ENGL321|ENGL|0510|ENGL0510|||National Literatures BFS|Benjamin Franklin Seminar: National Literatures|RENUMBER|1/23/2022 8:00:56 PM
ENGL326ENGL0585|ENGL|326|ENGL326|ENGL|0585|ENGL0585|Y||Drama to 1660 BFS|Benjamin Franklin Seminar: Drama to 1660|RENUMBER|1/23/2022 8:00:56 PM
ENGL329ENGL0500|ENGL|329|ENGL329|ENGL|0500|ENGL0500|Y||Classicism & Literature BFS|Benjamin Franklin Seminar: Classicism and Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL329CLST3703|ENGL|329|ENGL329|CLST|3703|CLST3703|Y||Classicism & Literature BFS|Benjamin Franklin Seminar: Classicism and Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL338ENGL0503|ENGL|338|ENGL338|ENGL|0503|ENGL0503|Y||17th-C Literature BFS|Benjamin Franklin Seminar: 17th-Century Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL341ENGL0504|ENGL|341|ENGL341|ENGL|0504|ENGL0504|Y||18th-C Literature BFS|Benjamin Franklin Seminar: 18th-Century Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL345GSWS0572|ENGL|345|ENGL345|GSWS|0572|GSWS0572|Y||18th-C Novel BFS|Benjamin Franklin Seminar: 18th-Century Novel|RENUMBER|1/23/2022 8:00:56 PM
ENGL345ENGL0572|ENGL|345|ENGL345|ENGL|0572|ENGL0572|Y||18th-C Novel BFS|Benjamin Franklin Seminar: 18th-Century Novel|RENUMBER|1/23/2022 8:00:56 PM
ENGL353GSWS0513|ENGL|353|ENGL353|GSWS|0513|GSWS0513|Y||19th-C American Author BFS|Benjamin Franklin Seminar: 19th-Century American Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL353ENGL0513|ENGL|353|ENGL353|ENGL|0513|ENGL0513|Y||19th-C American Author BFS|Benjamin Franklin Seminar: 19th-Century American Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL355ENGL0573|ENGL|355|ENGL355|ENGL|0573|ENGL0573|Y||19th-C Novel BFS|Benjamin Franklin Seminar: 19th-Century Novel|RENUMBER|1/23/2022 8:00:56 PM
ENGL356ENGL0587|ENGL|356|ENGL356|ENGL|0587|ENGL0587|Y||Modern Drama Seminar|Benjamin Franklin Seminar: Modern Drama|RENUMBER|1/23/2022 8:00:56 PM
ENGL359ENGL0506|ENGL|359|ENGL359|ENGL|0506|ENGL0506|Y||Modernism BFS|Benjamin Franklin Seminar: Modernism|RENUMBER|1/23/2022 8:00:56 PM
ENGL361COML0507|ENGL|361|ENGL361|COML|0507|COML0507|Y||20th-C Literature BFS|Benjamin Franklin Seminar: 20th-Century Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL361ENGL0507|ENGL|361|ENGL361|ENGL|0507|ENGL0507|Y||20th-C Literature BFS|Benjamin Franklin Seminar: 20th-Century Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL363ENGL0514|ENGL|363|ENGL363|ENGL|0514|ENGL0514|Y||20th-C American Lit BFS|Benjamin Franklin Seminar: 20th-Century American Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL364ENGL0515|ENGL|364|ENGL364|ENGL|0515|ENGL0515|Y||Modern American Lit BFS|Benjamin Franklin Seminar: Modern American Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL369ENGL0580|ENGL|369|ENGL369|ENGL|0580|ENGL0580|Y||Poetry & Poetics BFS|Benjamin Franklin Seminar: Poetry and Poetics|RENUMBER|1/23/2022 8:00:56 PM
ENGL370COML0520|ENGL|370|ENGL370|COML|0520|COML0520|||Captalism Racism Revolt|Capitalism, (Neo)Colonialism, Racism, and Resistance|RENUMBER|1/23/2022 8:00:56 PM
ENGL370LALS0520|ENGL|370|ENGL370|LALS|0520|LALS0520|||Captalism Racism Revolt|Capitalism, (Neo)Colonialism, Racism, and Resistance|RENUMBER|1/23/2022 8:00:56 PM
ENGL370ENGL0520|ENGL|370|ENGL370|ENGL|0520|ENGL0520|||Captalism Racism Revolt|Capitalism, (Neo)Colonialism, Racism, and Resistance|RENUMBER|1/23/2022 8:00:56 PM
ENGL388ENGL0582|ENGL|388|ENGL388|ENGL|0582|ENGL0582|Y||American Poetry BFS|Benjamin Franklin Seminar: American Poetry|RENUMBER|1/23/2022 8:00:56 PM
ENGL390GSWS0531|ENGL|390|ENGL390|GSWS|0531|GSWS0531|Y||Gender, Sexuality, & Lit BFS|Benjamin Franklin Seminar: Gender, Sexuality, and Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL390ENGL0531|ENGL|390|ENGL390|ENGL|0531|ENGL0531|Y||Gender, Sexuality, & Lit BFS|Benjamin Franklin Seminar: Gender, Sexuality, and Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL392ENGL0590|ENGL|392|ENGL392|ENGL|0590|ENGL0590|Y||Film Studies BFS|Benjamin Franklin Seminar: Film Studies|RENUMBER|1/23/2022 8:00:56 PM
ENGL392CIMS0590|ENGL|392|ENGL392|CIMS|0590|CIMS0590|Y||Film Studies BFS|Benjamin Franklin Seminar: Film Studies|RENUMBER|1/23/2022 8:00:56 PM
ENGL392COML0590|ENGL|392|ENGL392|COML|0590|COML0590|Y||Film Studies BFS|Benjamin Franklin Seminar: Film Studies|RENUMBER|1/23/2022 8:00:56 PM
ENGL392ARTH3890|ENGL|392|ENGL392|ARTH|3890|ARTH3890|Y||Film Studies BFS|Benjamin Franklin Seminar: Film Studies|RENUMBER|1/23/2022 8:00:56 PM
ENGL393ENGL0519|ENGL|393|ENGL393|ENGL|0519|ENGL0519|Y||Postcolonial Lit BFS|Benjamin Franklin Seminar: Postcolonial Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL393SAST0519|ENGL|393|ENGL393|SAST|0519|SAST0519|Y||Postcolonial Lit BFS|Benjamin Franklin Seminar: Postcolonial Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL395COML3097|ENGL|395|ENGL395|COML|3097|COML3097|||Psych & Autobiography|Psychoanalysis and Autobiography|RENUMBER|1/23/2022 8:00:56 PM
ENGL395ENGL0541|ENGL|395|ENGL395|ENGL|0541|ENGL0541|||Psych & Autobiography|Psychoanalysis and Autobiography|RENUMBER|1/23/2022 8:00:56 PM
ENGL395GSWS3890|ENGL|395|ENGL395|GSWS|3890|GSWS3890|||Psych & Autobiography|Psychoanalysis and Autobiography|RENUMBER|1/23/2022 8:00:56 PM
ENGL396ENGL0540|ENGL|396|ENGL396|ENGL|0540|ENGL0540|||History of Literary Crit BFS|Benjamin Franklin Seminar: History of Literary Criticism|RENUMBER|1/23/2022 8:00:56 PM
ENGL396CLST3508|ENGL|396|ENGL396|CLST|3508|CLST3508|||History of Literary Crit BFS|Benjamin Franklin Seminar: History of Literary Criticism|RENUMBER|1/23/2022 8:00:56 PM
ENGL396COML0540|ENGL|396|ENGL396|COML|0540|COML0540|||History of Literary Crit BFS|Benjamin Franklin Seminar: History of Literary Criticism|RENUMBER|1/23/2022 8:00:56 PM
ENGL399ENGL4098|ENGL|399|ENGL399|ENGL|4098|ENGL4098|||Thesis Independent Study|Senior Thesis Independent Study|RENUMBER|1/23/2022 8:00:56 PM
ENGL415ENGL4200|ENGL|415|ENGL415|ENGL|4200|ENGL4200|Y||Short Story Writing Workshop|Short Story Writing Workshop|RENUMBER|1/23/2022 8:00:56 PM
ENGL421ENGL4101|ENGL|421|ENGL421|ENGL|4101|ENGL4101|Y||Medieval Literature|Medieval Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL424ENGL4191|ENGL|424|ENGL424|ENGL|4191|ENGL4191|Y||American & British Film|American and British Film and Media|RENUMBER|1/23/2022 8:00:56 PM
ENGL425ENGL4102|ENGL|425|ENGL425|ENGL|4102|ENGL4102|Y||Chaucer|Chaucer|RENUMBER|1/23/2022 8:00:56 PM
ENGL455ENGL4173|ENGL|455|ENGL455|ENGL|4173|ENGL4173|Y||19th-Century Novel|19th-Century Novel|RENUMBER|1/23/2022 8:00:56 PM
ENGL457ENGL4176|ENGL|457|ENGL457|ENGL|4176|ENGL4176|||The Art of the Interview|The Art of the Interview|RENUMBER|1/23/2022 8:00:56 PM
ENGL461ENGL4107|ENGL|461|ENGL461|ENGL|4107|ENGL4107|Y||TOPICS 20TH-C LITERATURE|Topics 20th-Century Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL461COML4100|ENGL|461|ENGL461|COML|4100|COML4100|Y||TOPICS 20TH-C LITERATURE|Topics 20th-Century Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL466ENGL4190|ENGL|466|ENGL466|ENGL|4190|ENGL4190|Y||MLA SEMINARS IN CINEMA|MLA Seminars in Cinema|RENUMBER|1/23/2022 8:00:56 PM
ENGL469ENGL4180|ENGL|469|ENGL469|ENGL|4180|ENGL4180|Y||Poetry and Poetics|Poetry and Poetics|RENUMBER|1/23/2022 8:00:56 PM
ENGL485ENGL4114|ENGL|485|ENGL485|ENGL|4114|ENGL4114|Y||Contemporary American Lit|Contemporary American Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL486ENGL4112|ENGL|486|ENGL486|ENGL|4112|ENGL4112|Y||American Literature|American Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL488AFRC4181|ENGL|488|ENGL488|AFRC|4181|AFRC4181|Y||Poets and Poetic Voice|Poets and Poetics Voice|RENUMBER|1/23/2022 8:00:56 PM
ENGL488ENGL4181|ENGL|488|ENGL488|ENGL|4181|ENGL4181|Y||Poets and Poetic Voice|Poets and Poetics Voice|RENUMBER|1/23/2022 8:00:56 PM
ENGL494ENGL4156|ENGL|494|ENGL494|ENGL|4156|ENGL4156|||Lit and the Environment|Literature and the Environment|RENUMBER|1/23/2022 8:00:56 PM
ENGL499ENGL4999|ENGL|499|ENGL499|ENGL|4999|ENGL4999|||Mla Independent Study|MLA Independent Study|RENUMBER|1/23/2022 8:00:56 PM
ENGL501ENGL5010|ENGL|501|ENGL501|ENGL|5010|ENGL5010|Y||Intro Old English|Introduction to Old English Language and Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL502ENGL4310|ENGL|502|ENGL502|ENGL|4310|ENGL4310|||Screenwriting|Screenwriting|RENUMBER|1/23/2022 8:00:56 PM
ENGL505ENGL5050|ENGL|505|ENGL505|ENGL|5050|ENGL5050|Y||Electronic Lit Seminar|Electronic Literary Studies Proseminar|RENUMBER|1/23/2022 8:00:56 PM
ENGL507ENGL4303|ENGL|507|ENGL507|ENGL|4303|ENGL4303|||Writing for Young Reader|Writing for Young Readers|RENUMBER|1/23/2022 8:00:56 PM
ENGL511ENGL9012|ENGL|511|ENGL511|ENGL|9012|ENGL9012|||Journalistic Writing|Journalistic Writing|RENUMBER|1/23/2022 8:00:56 PM
ENGL512ENGL4201|ENGL|512|ENGL512|ENGL|4201|ENGL4201|||FICTION WRITING WORKSHOP|Fiction Writing Workshop|RENUMBER|1/23/2022 8:00:56 PM
ENGL513ENGL4300|ENGL|513|ENGL513|ENGL|4300|ENGL4300|||WRITING THROUGH MUSIC|Writing through Music|RENUMBER|1/23/2022 8:00:56 PM
ENGL514ENGL4301|ENGL|514|ENGL514|ENGL|4301|ENGL4301|||WRITING EXPERIMENTS|Writing Experiments|RENUMBER|1/23/2022 8:00:56 PM
ENGL515ENGL4203|ENGL|515|ENGL515|ENGL|4203|ENGL4203|||STORYTELLING|Storytelling in Fiction and Creative Nonfiction|RENUMBER|1/23/2022 8:00:56 PM
ENGL516ENGL4202|ENGL|516|ENGL516|ENGL|4202|ENGL4202|||MEMOIR|Writing and Remembering: A Memoir Workshop|RENUMBER|1/23/2022 8:00:56 PM
ENGL518ENGL5180|ENGL|518|ENGL518|ENGL|5180|ENGL5180|||KING ARTHUR|King Arthur: Medieval to Modern|RENUMBER|1/23/2022 8:00:56 PM
ENGL524ENGL5240|ENGL|524|ENGL524|ENGL|5240|ENGL5240|Y|Y|Topics Medieval Studies|Topics Medieval Studies|RENUMBER|1/23/2022 8:00:56 PM
ENGL525ENGL5250|ENGL|525|ENGL525|ENGL|5250|ENGL5250|||Chaucer|Chaucer|RENUMBER|1/23/2022 8:00:56 PM
ENGL538ENGL5380|ENGL|538|ENGL538|ENGL|5380|ENGL5380|Y||Maj Ren Writers|Major Renaissance Writers|RENUMBER|1/23/2022 8:00:56 PM
ENGL540ENGL5400|ENGL|540|ENGL540|ENGL|5400|ENGL5400|Y||Tps in 18th Brit Lit|Topics in 18th Century British Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL544ENGL5440|ENGL|544|ENGL544|ENGL|5440|ENGL5440|||Visual Cultures of Race|18th-century Visual Cultures of Race & Empire|RENUMBER|1/23/2022 8:00:56 PM
ENGL544ARTH5680|ENGL|544|ENGL544|ARTH|5680|ARTH5680|||Visual Cultures of Race|18th-century Visual Cultures of Race & Empire|RENUMBER|1/23/2022 8:00:56 PM
ENGL544COML5041|ENGL|544|ENGL544|COML|5041|COML5041|||Visual Cultures of Race|18th-century Visual Cultures of Race & Empire|RENUMBER|1/23/2022 8:00:56 PM
ENGL545ENGL5450|ENGL|545|ENGL545|ENGL|5450|ENGL5450|Y||Studies in the 18th C|Eighteenth-Century Novel|RENUMBER|1/23/2022 8:00:56 PM
ENGL548ENGL5480|ENGL|548|ENGL548|ENGL|5480|ENGL5480|Y||Engl Lit & Cult 1650-1725|English Literature and Culture, 1650-1725|RENUMBER|1/23/2022 8:00:56 PM
ENGL550ENGL5500|ENGL|550|ENGL550|ENGL|5500|ENGL5500|Y|Y|Topics in Romanticism|Topics in Romanticism|RENUMBER|1/23/2022 8:00:56 PM
ENGL553ENGL5530|ENGL|553|ENGL553|ENGL|5530|ENGL5530|Y||British Women Writers|British Women Writers|RENUMBER|1/23/2022 8:00:56 PM
ENGL556ENGL5560|ENGL|556|ENGL556|ENGL|5560|ENGL5560|Y|Y|Topics in 19c Brit Lit|Topics in 19th-Century British Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL560ENGL5600|ENGL|560|ENGL560|ENGL|5600|ENGL5600|||The Novel|The Novel|RENUMBER|1/23/2022 8:00:56 PM
ENGL564ENGL5640|ENGL|564|ENGL564|ENGL|5640|ENGL5640|Y||British Modernism|British Modernism|RENUMBER|1/23/2022 8:00:56 PM
ENGL569ENGL5690|ENGL|569|ENGL569|ENGL|5690|ENGL5690|Y|Y|Tpcs in 20c Amer Lit|Topics in 20th-Century American Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL570ENGL5700|ENGL|570|ENGL570|ENGL|5700|ENGL5700|Y|Y|Topics in Afro-Am Lit|African-American Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL572ENGL5720|ENGL|572|ENGL572|ENGL|5720|ENGL5720|Y|Y|Topics in African Lit|Topics in African Literature|RENUMBER|1/23/2022 8:00:56 PM
ENGL574ENGL5740|ENGL|574|ENGL574|ENGL|5740|ENGL5740|Y||Intro to Bibliography|Introduction to Bibliography|RENUMBER|1/23/2022 8:00:56 PM
ENGL581ENGL5810|ENGL|581|ENGL581|ENGL|5810|ENGL5810|||LEARNING FROM BALDWIN|Learning from James Baldwin (1924-1987)|RENUMBER|1/23/2022 8:00:56 PM
ENGL582ENGL5820|ENGL|582|ENGL582|ENGL|5820|ENGL5820|Y||American Lit to 1810|American Literature to 1810|RENUMBER|1/23/2022 8:00:56 PM
